text,sentiment_score,churn_label
there waiting waiting,0.0,0
115913 i already called your overseas help line no thanks all i want is my iphone x and to have the least amount of communication with you people because every time i call you guys for help something else gets messed up,0.6124,0
message sent!,0.0,0
689994 hey trying to redeem my tmo tuesday henley promo with code provided and im told its not valid at checkout can you help?,0.4019,0
691905 hey! please email email and we will set you up! so sorry about that!,0.3474,0
thanks all! i'll email 689994 and start there i know you guys got bombarded,0.4926,0
following up 689994 absolutely delivered great communication and service they do you proud as a partner thanks!,0.8927,0
115913 dm sent thanks for the response,0.4404,0
i have direct messaged you i just don't have a response,0.0,0
i mean calling you guys never get the same answer the just say what's good to get to off the phone,0.4404,0
i cannot redeem my tmobile tuesday basic outfitters hoodie saying redeem code is not valid?,0.0,0
thanks!!!! ill dm u now,-0.6083,1
applesupport why is brandnew iphone x having horrible connection issues ? same route daily 7s had no issues,-0.6908,1
help! your website and app is not cooperating and letting me make a payment,0.4574,0
sent,0.0,0
115913 115911 looks like the glitch in codes doesnt allow to redeem this in morning and now its sold out thatsbad wasted too much time on it and even the dm associate is not able to help anymore,-0.5609,1
app fixed it!! thanks for responding though,0.5399,0
115913 why have i not received a response,0.0,0
115913 i messaged you back,0.0,0
hey tmobile if you guys really wanna thank us look for better partners been trying to redeem from 689994 for an hour now website keeps crashing once they fix it the promo code is not workingvalid tmobiletuesday,0.6887,0
115913 except nobody wrote meback,0.0,0
115913 you won't help i'll just pay more for tmobile stupidity,-0.7024,1
115913 there is no bottom to get to your employee did not tell me that i need to set up a payment arrangement therefore i was not able to now my bill will be 700 a month for the next three months except i'm gonna do everything i can to never use your service again,-0.296,1
115913 i don't have any options i went to a mall yesterday and once again you guys screwed me over,-0.4939,1
115913 and no i'm not meeting you and deanne if you want to fix my problem you do it out here in public not hidden so you could bullshit me anymore,-0.8255,1
115913 had an agreement with tmobile i would be 500 on saturday and then i would be good monday you shut off my service and i was told what you still owe 460 what did you expect did you think you didn't have to pay it?,0.7503,0
115913 i don't want to send you a dm you will do nothing to help my account i will spend 34 hours arguing with you and end up right exactly where i'm at because it happens every time,-0.6684,1
115913 then having a fraud team not do anything but just say it wasn't fraud because i supposedly knew the person therefore i can not sue them in small claims court because you're cleaning it's not fraud,-0.93,1
115913 by the fact you let someone call and say they were me allow someone to be an author rise user and then someone call lynne and see they were me do with that same person off my account after paying 1000 worth of equipment,0.4215,0
115913 for the first month i had your service you took 900 out of my checking account and my bill was only 130,0.0,0
115913 let's start with call tickets that engineers don't actually look at the address to work on they just go with the billing address and end up not doing anything to help,0.4019,0
115913 i don't have the time in the deed to go over all the crap you guys of screwed up on my account,-0.7003,1
115913 help? they provide lies to steal more money from you thieves crooks and liars,-0.875,1
115913 we dont work together i dont work for tmobile or apple but i bought their product! dm can not fix this iphone 8 so quit with dm please ? send a new phone that works this 1 even exchange and ill bug off no refurbish !!! new like i paid for cash new !,-0.3544,1
115913 yea right,0.0,0
115913 bull hockey,0.0,0
any issues with the network? can't stream anything with that download speed,0.0,0
1 message in the morning saying i owe 50 then later during the day 100 with my data fully off? what the hell tmobile? i didn't take them as such crooks,-0.7149,1
dawg! 3 off panda express ? a online magazine ? that's the best y'all got ?! and nobody eat baskin robbins mane! smh,0.6504,0
i did,0.0,0
you frauding,0.0,0
i didnt get no dm,0.2235,0
so you dinged my card this morning does this mean my x is on its way?,0.0,0
hi my coupon code for basic outfitters isnt working what should i do,0.0,0
how do i do that,0.0,0
115913 no i went back to verizon i will not make the t mobile mistake again,-0.5574,1
send me a dm i need your assistance please thanks,0.6369,0
tried to use offer from tm tue for pier1 imp but code didnt work what should i do?? that happened on both lines i hv,0.0,0
115913 sweet thanks for the reply,0.7096,0
115913 sent a dm i think,0.0,0
dmd,0.0,0
ok great! ive sent a dm with a screen shot of the error thanks!,0.7955,0
hi my panda bowl order says the coupon does not exist i may be doing something wrong but can i get some help here?,0.3612,0
sent,0.0,0
the charger included with my new galaxy note8 stopped working after a week ?!? 117159,-0.372,1
i think you guys might have shipped me the wrong lg phone when i ordered one can i get some quick support?,-0.1027,1
i never received the new phone with spen and so i still don't have a s pen with my phone,0.0,0
hello! i could use some help on iphone x pricing,0.4574,0
115913 bs,0.0,0
not able to use the promo code this week as well for panda express it says coupon doesnt exist,0.2732,0
115913 imagine that sent a message 6 hours ago and no reply if it ain't about tmobile taking money outta the customers pocket they have no use for you,-0.5267,1
121122 whats your opinion on this what song should 655550 sing whilst in shower wearing mickey ears? whats urs?,0.0,0
121122 655550 o2 we all know yours,0.0,0
obviously are cooler maybe thats a reflection on their service,0.0,0
than o2 and 121122 maybe a karaoke session between you all? the winner gets pic of 655550 with mickey ears,0.5859,0
i sent a dm already,0.0,0
115913 i stated what we would need to switch and refer to you for life with free advertising let me know if we can do this as it is a special unique request and would require johns approval i am ceo of 619293,0.8442,1
is t mobile part of apple's dep program? thanks,0.4404,0
694197 this happened to me as well so they aren't the only one,0.2732,0
you guys having an outage? haven't been able to send text messages,0.0,0
how do i get one of these? 611 told me earlier this week that this wasn't a thing cc 694201,0.0,0
115913 already did dm and that's how i found out i would pay 20 more just to get netflix!,-0.1759,1
115913 current deals not all that great i will wait for black friday and cyber monday deals,-0.5096,1
115913 i sent lengthy dms last tuesday about this amp was told to check back in the app for a message with further details there hasn't been one i sent a dm today per your request further detailing my frustration although i was pretty thorough amp clear last tuesday,0.4019,0
115913 what was the point of a dm? so you could tell me privately nothing is being done? what a joke! so we missed out on the free bowl last week but other people get it this week? sounds really fair not! so much for over 15 years of loyalty!,0.9112,1
115913 ty imagine living in a nonsmoking building and having someone throw cigarette butt down the trash chute i had to do it on one of the coldest days last winter,0.3818,0
115913 you know long sleeve velour onesie guess i'll have to go buy a pair of heavy footed pjs good thing didn't see any of my suggestions 4 free tmobile tues gear have a couple more that i emailed 2 da boss hope he forgives me 4 submitting more ideas can i submit them via u?,0.8957,0
you already replied to my dm thank you,0.3612,0
if my bull is paid and there's been no interruption in service why is my phone not connected to a mobile network??? this is ridiculous getthanked,-0.7744,1
yeah still getting an error and the item i wanted is now out of stock,-0.128,1
love the supler tmobile support is so fast and responsive on twitter available 247 too,0.8646,0
115911 zte quartz is free now with bill credits? what about someone who brought it a month ago? can i get in on this offer?,0.7461,0
just did,0.0,0
hi i have preordered the iphone x on launch night via phone i have been charged a 20 dollar upgrade fee please help,0.4939,0
i dont think u can do magic and speed up my internet in a small village in germany deutschetelekom tmobile internet,0.0,0
my friend just lost his tmobile phone in varanasi india anyway you can shut it down and or track it?,0.2263,0
sorry for the late reply i got help by a nice customer service rep in new york tmobilerocks,0.6369,0
do you guys have english speaking people in america on right now ?,0.0,0
that is auto response i just spent and hour talking to you,0.0,0
i thought we finished and you said there is nothing you can do thanks,0.4404,0
you failed to update my orders address you missed appt numb i had to cancel the order you may lost 4 lines customer fail,-0.9287,1
im told because the payment is taken two days before due date with autopay but when due on the 1st its not taken 2930th,0.0,0
why is it when my due date is the 1st pmt is taken on the first when its due on the 3rd its taken on the 1st?,0.0,0
my order status shows running what the hell does that mean lol,-0.4215,1
whats going on with the internet service the internet on my phone wont work,0.0,0
ok stuck with 115714 i don't know how you can help,0.4404,0
158861 i've only had my phone for a few months and the camera takes mostly blurry pics and the battery need to be charged every couple hours i feel like i overlayed for this paperweight,0.0772,0
689994 i used the tmobile tuesday code for the promo i didn't get any purchase confirmation yet i see that my card has been charged 3 times,-0.2023,1
115913 he tried calling the cust service number but all i see is his frustration setting up his account and i look bad for recommending him i will let him know to reach out,-0.8625,1
my service keeps dropping,0.0,0
i sure hope so two hours in the store and on the phone with customer service didn't help at all so frustrated,-0.3451,1
thanks,0.4404,0
doing now,0.0,0
115911 your customer representative is rude and he would not listen anythingcharged incorrectly for international call via google voice bad tmobilessucks wrongone,-0.7579,1
hi admin can i unlock iphone with tmobile careers even im not in us?,0.0,0
done,0.0,1
t mobile tuesday panda express offer getting same error as last week coupon doesn't exist,-0.4019,1
hello how do i return a phone that i got from care? i went to the store and they said that they cant process returns?,0.5514,0
can i get a copy of my bill sent to me,0.0,0
i can't recharge online is the system down?,0.0,0
thank you for reaching out i will dm you when ups give me an update,0.5106,0
my package was stolen already and im pretty sure it was the ups driver what the fuck! now im going to have to wait til who knows when to reorder etc this is trash i need a new one shipped today dhfjfkskjsnfjfj,-0.3595,1
i appreciate your help you guys are awesome sauce with a splash of excellence!,0.9312,0
henley and sweatshirt sold out on website my code says redeemed can i still use it later?,0.3182,0
why doesnt the tmobile tuesday forge of empires gift work? i followed the instructions to the letter,0.4404,0
115913 i have been hearing this since we moved i wants to get tmobile but due to network cant switch same for all of my family members plus friends its been 10 yrs n no coverage,0.3291,1
i am attempting to get some help through the app and webiste but im now getting these images what do i do? i have 3 problems now instead of 2,-0.4019,1
i already have once sweetie but thank you for trying i got the response that it doesn't meet your criteria don't know why cuz twitter does amp they live stream too even tried the other way requesting it via the link amp that did nothing too,0.6542,0
can i submit my rebate for the pixel 2 and delay the line port i got proof i purchased on time it's just that i have it under project fi and i can't cancel until my trade in is complete they have a delay of 2 weeks,-0.4329,1
115913 oh you must be talking about the dm conversation that i've been having with you for 3 hours that resulted in the unneeded 300 expense 115913,0.0,0
tried to redeem my free bowl from 239217 on tmobile tuesday and the code was invalid 2nd week in a row how do i retrieve a working code?,0.5106,0
hey can you please dm?,0.3182,0
115913 i just sent the dm!,0.0,0
115913 you will tell me the same thing everyone has including yourself where is the integrity?,0.3818,0
115913 right now in store using my mifi look at the bars in the attached screen shot this is how great your service is in northern virginia,0.6249,0
115913 cant you go through what i have already requested and still not delivered? why do i need to dm every time if you really care about your customer i moved because of john legere and cursing myself for doing that,0.5413,0
115913 i am done with your shitty dm service,-0.5574,1
408557 i think here are the correct colleaugues 121678 ke,0.0,0
697579 best get my boy his iphone x this week smh how's someone gonna drop that amount of money for you guys to be bitches go suck apples dick or something cmon now chop chop,-0.8519,1
link not working to dm you,0.0,0
okie dokie!,0.0,0
i need help my bill is ridiculous,0.0516,0
horrible connection along 5 from top of south center hill along boeing field makes it tough to talk with my mother what gives?,-0.4939,1
115911 239217 thanks for making things right,0.4404,0
i just signed up w tmobile on sunday and am having issues with getting voicemail set up tech was as helpful as possible but now i have to wait 3 more days to get this resolved?? that's a little nuts please help i cannot go 34 days more without voicemail,0.775,0
they said if i switch to them i might be able to get that experience if i buy the iphone x and stay with you guys would i meet gaga? decisionsdecisions,0.0,1
115913 i sent you a dm no response nice,0.1531,0
698003 never got mine as well,0.2732,0
695971 i just hope next time this doesn't happen you know? thanks,0.7003,0
i've already dm'd with a rep i'm just surprised that tmobile haven't accepted any fault in this it isn't that people weren't early enough it was a whole host of reasons it's a bit rude to say the early bird catches the worm when people have been trying since it went live!,-0.2378,1
115913 keep getting to tmobile billing site not to matt legleiter,0.0,0
115913 tmobile help does not help with this phone,0.6597,0
i tried to port ooma number to tmobile called you 6 times no help poor job guys!,-0.3802,1
602321 me too except i was charged ten times,-0.2023,1
looks like basic outfitters is out of stock and earlier the site crashed is there anything to do to still get the deal?!,0.4199,0
whos bright idea was it to put the panda express deal online only instead of an instore coupon? the site is down can't order,0.4404,0
698539 115913 idk seems strange but our tm tues nevr seem to work out i did get 1 tshirt 12 yrs ago sadly i outgrew it not kidding,-0.695,1
hey i think my bill is higher than it should be can you please check it for me?,0.3182,0
panda express isnt loading to order online! can i walk in?,0.0,0
i spent 30 mins trying to claim the panda express deal the site is broken why couldnt u guys offer a instore coupon,-0.4767,1
115913 cool see in the dms,0.3182,0
how do you help me configure email services via mozilla thunderbird please?,0.6124,0
spent another 30 min w texas reponly result whee 100 off a phone purchase as option took 2 tries pete then lewis,0.0,0
im dm u,0.0,0
nope its too late now i already pre order at apple,0.0,0
done,0.0,1
i got charged for my iphone x today does that mean its going to be shipped out already ? or just preparing ?,-0.2869,1
why is service so bad everywhere! a 115725 mifi spot saves me all the time,-0.6988,1
just replied,0.0,0
plz help with my bill i was charged for a mistake on tmo side,-0.0516,1
115913 i spent my entire morning and lunch hour there i dont have time to deal with it now i will check in tomorrow,0.0,0
115913 i am available i responded to ur dm,0.0,0
115913 thanks tmobile for the compromise occasionally relationships get bumpy but in the end a fair resolution is obtained,0.5994,0
thanks! i will birthday this sunday hoping for new magenta swag! have great week too!,0.8928,0
thank you! have a great magenta day!!!!,0.8302,0
not munch else to talk about just letting you guys know about it,0.0,0
fyi tmobile app experiencing technical difficulties,-0.1027,1
115913 please call me 4138839041,0.3182,0
432973 115913 20 min on the phone? why isn't tmobile using avaya's 95737 to text enable their support line?,0.4696,0
115913 i believe you is the network in manhattan really down for the next month?,0.0,0
115913 is the network scheduled to be down for maintenance for the next month? the tech said the map was lit up like a xmas tree with towers out of service due to maintenance don't see the point in spending more time on this end as it's happening on two different devixes note8ampipad,0.3612,0
115913 just spent 20 minutes on phone was told the towers are down for the next month which is mind boggling,0.0,0
any deals on the iphone x before i jump to sprint?,0.0,0
i was wondering how i can become eligible for an upgrade sooner?,0.0,0
115913 been through the song and dance before with tech support no resolutionand then they blame the fact that it's not a phone i bought in a tmobile store when i ask what the specific tech reason would be they won't answer,-0.2263,1
thank you! dmd,0.4199,0
hey im trying to redeem my tmobile tuesday code for basic outfitters but its not working help?,-0.438,1
been loving switch to tmobileuntil i tried to use maps while in tampa fl bad very bad kept spinning lte was horrible what gives?,-0.765,1
sent,0.0,0
hey tmobile help i just joined you guys over a month ago and i got the bogo note 8 deal i was wondering what was taking so long and checked to see i had been denied because my number was used but it wasn't im new with tmobile,0.0129,0
mobile customer support fixed everything as long as u bought the pixels b4 offer expired u just contact cs amp they give u the offer code amp website to fill out rebate,0.4019,0
hey there is a huge dead spot at kipling and morrison in lakewood co its always been there and i'm sick of it,-0.743,1
239217 responded i was at work so just get back to them now so hungry can't wait,0.0,0
700104 can you reply to my dm please,0.3182,0
thanks!,0.4926,0
i tried to redeem my basic outfitters reward today but the site was not working and when i went back to try it said the code was redeemed,0.6486,0
hello can you help with pixel 2 50 off,0.4019,0
115913 its been all over miami today at home now on wifi no time to troubleshoot but feel free to look at my acct,0.6428,0
345633 getting the exact same as well,0.2732,0
700355 i have the same exact problem,-0.4019,1
sent,0.0,0
115911 i didn't get a code from this,0.0,0
sorry ive already chatted with someone amp was given incorrect information over 10 my mind is already made up have a great night,0.5859,0
i just got off the phn with a sprvsr wipier 1 she did not undrstnd why tmobile told me to cll thm that being said your gifts does not make up for the terrible service i cannot wait to port my number on the 22nd thank you for providing subpar customer service!,-0.1511,1
i have a question about my device protection,0.0,0
i need an explanation i've submitted my final bill received calls saying you need more info but the phone number given to contact you doesn't get me to a real person i'm running out of patience getting cut off by the phone tree,-0.296,1
nah i think you should publicly own this you can call my temp number or reactivate my sim i just spent two hours in your store listening to a script that conveniently avoids the definition of unlimited,-0.2023,1
115913 please do because this has had me wasting time simple issue as i said if the programmer programmers that implemented this were smart they would have made the message go out once aday at most maybe once a week even considering that when u reset the phone it sends it every timer1,0.3182,0
pls explain,0.0772,0
just did thanks for looking into it,0.4404,0
again same old process if i buy something with full price and i am speaking about my number why does it have to go to line owner !? frustrating,-0.4389,1
115911 binge on means streaming apple music doesnt count this is annoying full bars amp cant play one song all the way thru,-0.577,1
ya homie this is for my friend 95265 haha,0.7351,0
for posterity i dmd my temp number which they didnt call warning to future customers tmobile false advertising and lies about customer support on social media,0.304,0
115913 im tweeting 115913 not you jason,0.0,0
115913 we recorded for quality purposes,0.0,0
115913 here let me upload the recording of the whole conversation id rather upload the 2 hour call so you can hear them snicker,0.0,0
115913 no thank you the eleven people that represented your company gave us alllllll the help we needed sarcasm applied,0.2732,0
115913 i'd rather let the corparate ceo listen to your employees laugh and snicker as they passed the phone around,0.5574,0
115913 dm sent mike thanks!,0.4926,0
can i be helped,0.0,0
cool will do as soon as all the apps load,0.3182,0
thanks mukey,0.4404,0
not surprising,-0.2057,1
i did all your employees are gone,0.0,0
lets dive,0.0,0
if i block a they can still leave a message when i call that it doesn't exist how did they call me why cant i block this from leaving msgs?,-0.7184,1
just dm'd you guys,0.0,0
hope to hear back soon,0.4404,0
hey im having trouble with my tmobile tuesdays offer can u help?,0.0,0
save me from verizon any tips on joining you?,0.4939,0
the week's gone by and i never got my panda express bowl coupon from last week to work,0.0,0
did i lose you?,-0.4019,1
sent!,0.0,0
ugh this is the problem i shouldnt have to do that as often as i am 115725 you need to hurry up and ship my new iphone x,-0.6705,1
i am have a issue with your international roaming,0.0,0
hey i have a question about a weird text i just got about my bill can someone assist?,-0.1779,1
done,0.0,1
115913 i sent a dm,0.0,0
yall talkn business,0.0,0
whats the return policy on phones that are being shipped,0.0,0
dm sent!,0.0,0
hi! my plan has free international data so why did i get a text this text?,0.5562,0
i get that but when?,0.0,0
when can we expect black friday ad release?,0.0,0
sent you a dm,0.0,0
done,0.0,1
leaving tomorrow not a bot but no money for you 115913,0.3252,0
ok how many fingers are you holding up?,0.296,0
hello i was told i would only get debited until my iphone x would ship tho i have been debited yesterday and still no updates on the shipping?,-0.296,1
ok ready to activate a new iphone x from old iphone 7 please advise what to do thanks,0.836,0
other line on the account is not receiving the pin to register tmobile tuesdays other number in my account doesn't have any issues,0.0772,0
how many cameras can i use,0.0,0
how many cameras can i hook up to it,0.0,0
sent,0.0,0
yes pls! this is absurd,0.5093,0
701908 115913 i don't know mike maybe you should just use my free advertising and go with it cause i love k mobile in john lagree i know hes a good ceo because look at key mobile go,0.886,0
hi terril sent out a dm,0.0,0
verizon want to know your offer as well!,0.4003,0
i'm the upset customer you dm me i'm tired of chasing y'all down when you get my money faithfully every month,-0.4019,1
there isn't one unless you've got security patches updates for the z2 force,0.34,0
can i have a new iphone for free it doesnt have to be the newest one i'll take whatever yall are throwing out,0.5106,0
will do! just showing the magentalove for 115911,0.0,0
ok sent a message,0.296,0
i did still waiting on a response,0.0,0
is there a reason why i cant receive messages from short code numbers ?,0.0,0
confused why im being charged 279 for iphone x on jumpod with excellent credit and while some are not please advise,0.3045,0
code says does not exist for panda express offer,0.0,0
thanks! will do,0.4926,0
unless you have security patch and or general software updates for the motorola z2 force you can't help me might go over to 115990 just to get this phone and have actual updates for it,0.0366,0
my issue is since i bought this phone i've not gotten security patch updates at one time there was an update that got pulled and 115911 has been silent about updates for this device thought y'all were the uncarrier prove it,-0.2584,1
latest software is june that's what the phone released with 115911 surely disappoints in the support department for this phone,0.4588,0
that's not very fast as we're on june software,0.0,0
thanks but that won't help,-0.2351,1
thanks again have a good evening,0.7003,0
alright i will just makes me think it is shipped because you charged the card and you usually dont unless its sent,0.0516,0
dm sent!,0.0,0
i sent you guys message via dm,0.0,0
why would i need to close an account and reopen when all i want to do is change the billing name,0.0772,0
115913 ruben y que vas hacer por mi? tengo dos aos y 2 meses en tmobile pagando mi bill siempre al da y as es como ustedes tratan los clientes?,0.0,0
115913 while tmobile charges 55383 for the iphone x 256gb this is what verizon wireless will charge me if i do the order with them isnt that,-0.2732,1
115913 amazing?,0.5859,0
indeed,0.0,0
just did!,0.0,0
i was in northern minnesota this weekend automatically switched to this network what the heck is that?,0.0,1
it took that tweet 2 minutes to upload,0.0,0
why would i pay for unlimited high speed data for it to not be unlimited high speed data,-0.1027,1
117735 says do them i did guess what no response,-0.296,1
second time the panda express bowl is not working last week and now this week can you please troubleshoot this thanks,0.7184,0
hello would i be able to convert my one plan to a one business plan with my business?,0.0,0
i thought unlimited meant no restrictions on my service whats happening? im confused,-0.5423,1
ported,0.0,0
well i don't know what we are going to do about the unlock codes att won't accept the passcode code now that the numbers were,-0.0217,0
just dmd you,0.0,0
i do i watchlisten to videos while at work,0.0,0
woohoo i'm on it,0.5106,0
115913 im was a former customer of 115911 amp im happy to be coming back fyi 115714 fuck you,0.25,0
115913 you are truly a great ceo!! my respect i hope most ceos can learn a thing or two about humility and service from you you rock!!,0.9345,0
115913 you are for real! i must say you are awesome i appreciate you responding to me i called your office and your awesome assistants helped me,0.9041,0
i have 410 on ios,0.0,0
my phone has been without any data or service for four hours,0.0,0
25 minutes no reply to my dm coupon codes still aren't working,-0.296,1
i hope china arrest you and you guys are never allpwed to do business just as crooked as 119341,0.128,0
thank you for the reply i think it finally got straightened out only took the manager less than 5 min once i finally got to speak with her,0.3612,0
i wouldn't say it took a short time i spent total about 45 hours attempting to remove charged that should not have been there in the first place,-0.2023,1
so i get there and as anticipated my device was sent to another store,0.0,0
115911 c'mon guys,0.0,0
have a charge in my bill that concerns me and need help with it,0.4019,0
my panda express free bowl coupon from tmobile tuesdays isnt working,0.5106,0
can't redeem free diamonds on forge of empires i clicked claim downloaded the game did the tutorial and still nothing also i couldn't get the basic outfitters hoodie bc they were sold out so i clicked go to my stuff and the app crashes every time help please tnx,0.5264,0
115913 why does this keep happening in 2017!? loyal customer for over ten years this is so frustrating missing conversations because of this and i've already tried all of the fixes,-0.5286,1
703711 bet tmobile set me up,0.0,0
703712 wants to leave 115714 for 115911,-0.0516,1
i sent some pictures waiting on a reply,0.0,0
i'm not getting any of your messages,0.0,0
my tmobile tuesday panda coupon says it does not exist?,0.0,0
hey guys so i just bought a brand new unlocked gsm phone from amazon usa and i was wondering what reasons you could give me to leave my old provider virgin mobile and could i keep my number? i've had it for years,0.2023,1
i've done that already,0.0,1
i'm trying to redeem my free panda express bowl and i'm following directions but it says the coupon doesn't exist,0.2846,0
the code you provided didnt work and now i cant get my free bowl,-0.4023,1
im here at 115817 waiting to see if they find the package2 watches!,0.0,0
need some help i dm you and no response,0.128,0
265886 why cant i redeem my codes this is the same thing that happen last week!!it wont let you continue as guest if you sign in the codes are lost4 tmobile accounts!,0.0,0
dm you!,0.0,0
i am not a customer anymore vzw has twice the compacity for 700 mhz,0.0,0
my free panda express bowl amp 3 off 5 isn't working for me,0.5106,0
just did fingers crossed!,0.0,0
i already did contact you through help a week ago unfortunately you guys could not figure to help me don't believe you anymore already moved to verizon,0.4588,0
the panda express code does not work once again,0.0,0
its fixed now after waisting 30 minutes on the phone like i do every billing cycle,0.3612,0
i just did,0.0,0
so i inbox you 18 mins ago and no reply??????????????? i do need to get to sleep and this is so unprofessional these issues,-0.8127,1
already sent ab,0.0,0
704341 yooo alex can you check my dm to been waiting for a response,0.0,0
tmobiletuesday,0.0,0
239217 when your panda express tmobiletuesdays coupon doesnt work for the 2nd week in a row,0.0,0
704343 can you check my dms to sent you guys message,0.0,0
704343 they were of no help to me just told me maybe next time,0.128,0
poor customer relations,-0.4767,1
4 lines later jump plan pays bill on time incompetent sups lines that gets not service for hours and days on end phones that have been returned again and again brings me to the conclusion that tmobile only values new customers untill u complain about their service and,-0.4404,1
tmobile plz change your bogo deal to bogus i already pay for 4 lines,-0.0258,0
how can help waste more time with me,-0.0258,0
tell that to to supervisor who had me on the line on hold for 130 then to deal with customer loyalty gave me bogus 100 down offer now u jamie k just want to waste my time,0.25,0
hello josh,0.0,0
on november 18th i spoke to anita and she set up an arrangement for me to split my bill i then spoke with bridget to let her know that the payment was made and she advised me that everything was restored now my phone is suspended,-0.1779,1
115913 thanks a lot but the problem is that i'm living in germany and the tmobile support isn't exactly reliable around here,0.2382,0
do yo guys even provide 4g service,0.0,0
362061 boy bye,0.0,0
thank you so much for staying engaged with me on this sherrel! i know that getting new phones is always exciting and i am so sorry i was unable to get you the answers you were looking for today! if i had a way to get you that bogo deal without adding a line of service,0.8043,0
i understand u are trying to look good for bosses u added no value to our conversation you made yourself loud and clear by telling me that my credit needs to be good in order to upgrade in addition you also let me know that my choice of the note 8 is merely out of my lane,0.8807,0
bridget like i said u are only perpetrating the situation plz stop,0.1531,0
need help regarding apple watch series 3,0.4019,0
dmd,0.0,0
phone showing that i have 4 bars lte but cant connect to internet have latest software update started earlier today help,0.5499,0
did you run out of the basic outfitters deal? the app doesn't give me a coupon code,0.0,0
sent you a dm,0.0,0
thanks for the information,0.4404,0
need help asap my panda express code is not working,0.4019,0
ditto,0.0,0
imei 351824091284859 sn r28j9173k8m,0.0,0
did you receive my message?,0.0,0
i need to unlock my phone today! please assist me with this issue as soon as possible! thank you!,0.6884,0
hello looking forward to your response,0.0,0
hello my phone is still locked by tmobile it is very important for me to get it unlocked today i can't understand anymore what is going on!,0.3367,0
still havent gotten an answer yet,0.0,0
do you reply dm 247?,0.0,0
121678 115911 can you help me out? getting some mixed messages,0.4019,0
i sent you a dm a long time ago can you please respond? it is urgent,0.4767,0
427558 lmao 97427 you in the future under ur company accnt saying ur only one dm away lmao,0.8316,0
my iphonex preorder says estimated to ship 1102201711032017 will it be shipped from your end or delivered on that date?,0.0,0
thanks for the clarification i had selected 115817 expedited next day shipping!! should get it soon then,0.5399,0
just dmd you question regarding order,0.0,0
help i am inamsterdam with a us cell and my son is in london with a us cell how do i call him,0.4019,0
115913 it's more for john directly but i could try a pm,0.0,0
dm,0.0,0
115911 its been real 115725 here i come,0.0,0
can you awesome people help me with an issue?,0.7783,0
i've just sent you another dm as i am having further issues with my order thank you,0.3612,0
is there any deals comparable to metro pcs? metro is so ghetto the 30mo after 1gb goes below 56k speeds,0.0,0
ive been hung up on 5 times from customer service and all im trying to do is switch fro atampt,0.0,1
115913 discussed this with u on dm 5 times tmobile doesnt care insulting im not trust worthy enough,-0.6259,1
ok,0.296,0
i go to gym no service park no service walgreens no service randalls no service sams club no service basically no service period,-0.8807,1
i would to dm! as soon as i find a signal,0.0,0
had to go outside on the street and finally got one bar sent dm,0.0,0
order says shipped but track shipping button doesnt help too soon for ups to show info but i want the so i can track,-0.3479,1
115913 no im talking to you again shit was pointless yall still want 1100 for two punk ass phones your no help,-0.8176,1
will iphone x be available in store on release day?,0.0,0
dm sent,0.0,0
115911 i'am in france and i have a smartphone blocked on tmobile but i would to use this phone in france now how i can deblocked the phone ?,-0.1406,1
are you still helping me?,0.296,0
trying to pay bill but app and not working help!,-0.5234,1
my cell spot has all green lights yet my iphone x only has 1 2 signal bars a reboot did not help,-0.3089,1
is there a reason to why the speeds are so slow here in bowling green ky?,0.0,0
problem resolved at local corporatet mobile missed a day of workl,-0.4939,1
i was able to claim a code earlier in the day for basic outfitters from tmo tuesdays app but the site to redeem doesn't exist what gives?,0.0,0
115913 thank you i will check it out now,0.3612,0
115913 ive chatted and troubleshooted with previously and aside from sending over slow speed reports every morning it didnt seem theres anything they did i know its not my phone thats the problem,-0.4019,1
115913 i got my iphone8 10days ago and its dead now 115911 wont exchange it want me to go to applecare? i want 115911 do the right thing and replace it 10daysold fail,-0.8498,1
fails to update my auto pay suspends my line tries to charge me fees and calls me the wrong name four times on a call wow,-0.3612,1
hello! why am i getting another bill 4 days after one i just payed? thanks!,0.5399,0
good morning im in need of having a question answered,0.4404,0
how can i change the caller id of one of the lines on my plan to reflect the actual user and not the billing name?,0.0,0
i am getting dropped calls on my way home from work every day anyway to report this? i just joined tmobile and so far not impressed tmobile,-0.4249,1
hi there i purchased my tmobile phone s8 from samsung and i am trying to get it permanently unlocked so i can take it on trips outside of the country can you guys help me?,0.4019,0
hi best telecom company ever planning to order the x is it available for shipping immediately or still in high demand?,0.5719,0
hello do you have to pay for the tmobile tv service??,-0.1926,1
sent w screen shot,0.0,0
hey please tell me how you can help differently than any other representative stop wasting my time and give me back my money,0.0258,0
115913 alissa i sent you a dm,0.0,0
does tmobile offer an educator discount and whats the details there?,0.0,0
tmobiletuesdays my vudu reward says it was redeemed but there was error with login on my new v30 anyway to get a new code?,-0.1406,1
i tried this already and that didnt work out for me,0.0,0
115911 no charge on my credit card person i spoke to said id see a charge within 46 hours,0.1027,0
hi i received a text this am saying my card had declined and i called the number and updated my payment info yet i still have,0.0772,0
i preordered an iphone x and was unable to complete the trade in of my existing device the 66s was not available on site!,0.0,0
200 today?,0.0,0
i bought a lg g6 less than 24 hours ago and i cannot receive some of my texts even got a replacement sim already wth??,-0.5803,1
will do,0.0,0
just did!,0.0,0
thanks just did,0.4404,0
